State,N,P,K,temperature,rainfall,ph,Crop,Yield
Haryana,85,94,139,18.80503816634595,102.04878455486843,5.69,Wheat,6.64
Odisha,88,28,73,32.32287318776739,220.8512915288638,5.77,Sugarcane,11.62
Rajasthan,110,45,117,27.857459008368473,223.51629278054406,5.53,Wheat,11.69
Maharashtra,31,76,114,31.54883645904471,78.47560229681696,7.23,Cotton,6.13
West Bengal,100,30,66,27.628418322985794,292.76037060611986,7.04,Rice,13.55
Mizoram,43,11,142,26.57444604946115,161.19494261067592,7.37,Cotton,8.35
Arunachal Pradesh,87,41,144,30.109828079558717,52.29660986329099,8.45,Sugarcane,6.32
Telangana,86,76,105,26.155866458940825,144.14659327756243,6.47,Maize,8.66
Uttarakhand,91,61,13,26.704510602930146,225.18720726850395,6.1,Maize,11.25
West Bengal,36,79,68,32.09191920872182,331.9447645382942,7.04,Rice,13.89
Odisha,25,83,108,20.935525017669438,227.8794729626426,7.02,Rice,9.43
Assam,37,42,137,31.137545600547362,204.3385593998688,6.95,Rice,9.98
Telangana,31,22,56,32.00983692343342,152.317873017036,6.72,Maize,8.39
Chhattisgarh,38,28,37,29.34539671486929,120.64530612817057,6.5,Sugarcane,7.31
Telangana,118,86,131,28.516756382719283,172.57441757429132,7.72,Maize,10.39
Chhattisgarh,57,22,61,28.658853437818955,74.00705341972373,6.09,Cotton,6.23
Uttarakhand,112,65,28,32.17980794357253,162.07439205732527,6.32,Sugarcane,10.32
Nagaland,76,94,42,20.659654018141072,107.74186311998997,6.3,Cotton,6.82
Kerala,52,92,23,28.969371413424494,330.9047612128372,6.58,Rice,13.86
Arunachal Pradesh,37,50,63,33.56650915209601,143.93057811201209,7.4,Rice,8.41
Chhattisgarh,118,58,37,33.87204928867422,222.74333690869736,6.35,Wheat,12.43
Telangana,94,22,66,27.097086822061755,142.59978140727685,6.14,Maize,8.87
Himachal Pradesh,90,18,124,33.75678142085569,107.49637794753446,6.39,Rice,8.4
Chhattisgarh,32,95,82,32.45321919796858,157.09273840614304,6.24,Sugarcane,8.6
Meghalaya,64,100,92,29.305665234188098,200.51314471898155,7.56,Wheat,10.23
Uttar Pradesh,58,54,80,17.680092564618853,117.77190469752833,7.07,Wheat,6.46
Tamil Nadu,41,36,84,25.695769579877997,97.86148587039607,6.36,Maize,6.33
West Bengal,25,39,106,28.84423952995002,338.9948501624168,6.54,Rice,13.55
Tripura,35,50,145,20.241922759879845,52.7496853574039,8.47,Rice,4.31
Himachal Pradesh,105,97,133,21.714494246021324,78.01203316569764,5.51,Rice,6.61
Maharashtra,114,49,32,33.00308210462038,73.43385461438973,7.72,Cotton,7.78
West Bengal,75,74,71,26.216647239803617,204.63134495701206,6.86,Rice,10.26
Goa,92,67,88,30.547532612012255,72.17755911087183,6.71,Maize,7.06
Madhya Pradesh,23,17,129,31.62765902232387,62.43247066317528,7.16,Sugarcane,5.5
Nagaland,28,21,97,30.763106629420683,242.99449059910495,6.03,Wheat,10.93
Gujarat,97,37,24,28.083551199432378,116.4969151694082,6.35,Cotton,8.24
Karnataka,97,71,101,32.53251573587225,143.82733256814277,7.97,Maize,9.51
Arunachal Pradesh,99,77,130,24.132124348174592,135.99949132980203,7.87,Sugarcane,8.47
Andhra Pradesh,48,38,17,28.225978458056122,51.325266121232936,6.07,Rice,5.32
Odisha,29,84,48,25.703459826121016,179.58549289130897,8.26,Cotton,8.54
Odisha,39,10,76,25.577535383996743,99.52044035352306,8.25,Sugarcane,6.32
Sikkim,69,49,121,30.496626531975558,161.83595885596355,5.7,Sugarcane,9.28
Jharkhand,116,25,50,32.778581308475985,111.64865276733214,5.67,Rice,8.95
Haryana,56,61,57,29.810174332242784,65.2531813667643,8.4,Wheat,6.06
Madhya Pradesh,25,96,74,32.16188470170547,126.38882682376602,8.19,Sugarcane,7.51
Bihar,99,96,71,24.3052416664235,237.2671150991948,5.54,Cotton,11.53
Madhya Pradesh,21,98,37,28.94310338769958,62.31565397905501,7.0,Cotton,5.18
Goa,120,94,25,22.38701029930756,51.71464131652244,6.39,Cotton,6.19
Himachal Pradesh,109,17,74,29.436515197162205,62.55444676826663,6.25,Rice,7.0
Gujarat,88,69,72,27.34012661779608,32.81602656583879,6.65,Cotton,5.48
Sikkim,119,19,29,23.022894027210302,53.862729100939674,6.34,Cotton,6.3
Telangana,64,53,69,28.497095223790723,64.87352868535582,5.96,Maize,6.08
Kerala,62,14,70,25.616383690271533,291.84840354681904,8.2,Rice,12.56
West Bengal,100,91,134,26.05254320407409,321.24875174766686,7.91,Rice,14.24
Madhya Pradesh,89,18,52,25.32856183248137,93.1642280902619,8.25,Sugarcane,7.11
Bihar,119,77,98,32.659289445860495,130.9420725213053,6.65,Wheat,9.57
Manipur,97,52,67,23.275987206326015,136.93783485421932,5.97,Wheat,8.38
Bihar,21,55,47,28.843725819464613,175.11523400911415,6.32,Sugarcane,8.56
Arunachal Pradesh,62,67,28,28.645597083143542,230.26964239482658,6.6,Sugarcane,11.01
Rajasthan,64,33,60,29.81093757420655,179.7350638613819,7.89,Wheat,9.65
Meghalaya,60,67,74,24.259845036137985,180.1005521110287,8.38,Maize,9.03
Meghalaya,41,69,52,27.135925988835453,230.48507811326516,7.56,Cotton,10.45
Meghalaya,106,40,42,21.568813472496156,150.61607296025613,6.51,Rice,8.8
Uttar Pradesh,108,28,111,26.75992129371956,75.84477934984285,5.79,Wheat,7.11
Manipur,65,81,111,31.175647132909155,63.40274826701126,6.02,Rice,6.32
Karnataka,58,75,83,31.69812556689065,193.48585289266924,5.8,Maize,10.13
Andhra Pradesh,104,84,78,22.554059557413886,76.19029234418524,7.07,Sugarcane,6.62
Tamil Nadu,65,40,126,26.991751797366685,80.43406553328654,5.65,Maize,6.41
Manipur,35,22,56,31.0355862306917,169.5664751652876,7.37,Maize,8.89
Odisha,92,70,114,29.21831503496914,89.47477260427891,6.46,Sugarcane,7.45
Sikkim,36,21,41,21.460563786853104,135.30766611786123,5.83,Wheat,6.93
Nagaland,26,88,83,24.17260482776853,71.13373489361672,7.53,Maize,5.07
Sikkim,36,17,45,26.716996019109892,177.54081683294535,8.41,Sugarcane,8.72
Gujarat,109,64,113,35.561423898071354,33.08753275639864,8.03,Cotton,6.73
Odisha,74,84,41,27.891954142394255,193.24329407127937,8.49,Sugarcane,10.07
Telangana,49,20,43,33.719970573765785,93.82113745046139,8.46,Maize,7.17
Chhattisgarh,87,58,126,20.07845529147996,61.58367204503479,7.27,Sugarcane,5.6
Odisha,32,19,76,24.1905833353512,75.79544315625782,7.62,Sugarcane,5.33
Uttarakhand,31,26,65,28.854043286229434,228.59140908072672,7.16,Maize,10.36
Rajasthan,51,40,143,26.43381029817935,63.998442720694705,6.25,Maize,5.58
Uttar Pradesh,26,29,132,26.07937978288041,78.22075980005626,6.92,Wheat,5.47
Bihar,55,26,86,32.02012434510078,115.05718580511612,6.62,Wheat,7.75
Punjab,112,56,80,20.771272590877516,64.16948817843765,8.22,Wheat,6.24
Bihar,94,13,10,27.85773816623751,70.17051271371284,8.26,Wheat,6.77
Andhra Pradesh,35,10,33,28.347391995488227,162.82701923246293,8.14,Sugarcane,8.42
Jharkhand,29,12,76,32.67179204088543,139.92183361696019,7.35,Wheat,8.04
Mizoram,107,80,95,31.210175731073416,82.75986212248468,8.43,Maize,7.74
Maharashtra,20,70,98,29.871831589597853,113.0888411438377,6.0,Cotton,6.78
Tamil Nadu,29,20,35,30.28823642245838,97.04311233613183,7.36,Maize,6.52
Uttarakhand,44,16,114,20.29879793239875,183.8533546037641,5.78,Maize,8.43
Andhra Pradesh,102,25,61,22.298583246431146,225.88526954676007,7.64,Maize,11.05
Haryana,61,46,57,22.578611672193375,88.47232923241808,7.55,Wheat,6.13
Rajasthan,35,35,131,32.877702445934766,131.17299830188483,5.92,Rice,7.92
Punjab,35,21,143,26.538098676484488,63.911025086349404,6.02,Wheat,5.27
Madhya Pradesh,68,38,102,24.739585284372573,134.30267774822528,7.57,Wheat,7.86
Kerala,29,66,142,26.829499216298377,257.1795062224829,6.0,Rice,10.98
Maharashtra,70,84,82,26.594163958228837,68.56405180080347,6.81,Cotton,6.12
Goa,66,57,68,33.45293247494065,110.34780663194992,6.18,Sugarcane,7.98
Punjab,55,70,84,19.258269620821267,107.88470578598816,8.43,Wheat,6.26
West Bengal,74,60,45,31.482919391636695,314.323290359539,8.43,Rice,14.06
Bihar,117,23,15,29.503117151984476,146.20379952303426,6.83,Wheat,9.68
Arunachal Pradesh,87,75,50,28.11740086745358,94.50390533838006,5.93,Rice,7.39
West Bengal,104,74,112,31.64136520073641,226.66210670439347,7.48,Rice,12.04
Assam,108,73,76,29.44814676797607,258.73154601806067,5.68,Rice,12.87
Uttar Pradesh,112,40,131,27.26625069893945,88.92909924018007,6.05,Wheat,7.63
Manipur,56,56,124,25.713533247849973,107.34908813687669,8.08,Sugarcane,6.91
Kerala,21,65,81,33.880237285427995,321.71807492128124,7.7,Rice,13.46
Punjab,85,27,59,17.59219333038901,56.947982002353434,7.94,Wheat,5.17
Bihar,92,16,46,23.412219572848812,195.32144790588032,5.7,Rice,10.04
Bihar,56,16,31,31.78823681006014,245.21795513852067,8.36,Cotton,11.66
Andhra Pradesh,44,47,58,34.56976307708047,180.75580222747675,7.66,Cotton,9.76
Odisha,91,81,144,33.54032705475975,213.68238553118047,6.46,Rice,11.58
Nagaland,58,84,145,29.289165439816294,157.7880981663782,5.79,Rice,8.82
Assam,103,97,86,29.79484543281191,215.15772967840266,7.28,Rice,11.49
Mizoram,71,85,36,30.02085265162007,94.10248028690347,6.85,Maize,7.25
Manipur,116,13,107,34.89724710707402,68.88951426016268,6.46,Maize,7.88
Rajasthan,64,39,17,20.65818621629928,91.03871906486759,8.09,Sugarcane,6.08
Arunachal Pradesh,98,22,73,31.229755432237912,68.52538739716624,7.92,Sugarcane,7.14
Uttar Pradesh,75,94,29,19.6164067562418,133.84963188181797,7.08,Wheat,7.48
Bihar,64,81,39,26.114818579251494,148.93842969970936,7.91,Maize,8.36
Haryana,113,88,74,16.6714265229204,128.18781365874855,7.95,Wheat,7.77
Odisha,53,43,30,28.289811743581353,172.8131681616855,6.73,Wheat,9.07
Uttarakhand,120,28,48,21.275535136342636,95.91730525763136,5.75,Sugarcane,7.41
Manipur,46,73,29,34.105302029493366,126.84756757113182,8.1,Sugarcane,8.14
Bihar,30,91,104,29.31106464494296,187.55946478692576,6.2,Cotton,9.16
Uttarakhand,22,99,55,27.613637410186364,191.06941692687852,7.37,Cotton,8.93
Arunachal Pradesh,55,75,111,32.20460949044141,188.27691038470186,6.19,Rice,9.97
Odisha,47,47,69,34.75607646236819,91.46620699479715,7.15,Wheat,7.16
Chhattisgarh,102,96,78,32.867875629233154,165.14786044496105,7.52,Maize,10.28
Arunachal Pradesh,82,21,120,24.39369736603273,196.7255781881681,6.81,Sugarcane,9.98
Gujarat,104,49,96,33.234313622227305,41.30196793595415,6.22,Cotton,6.64
Goa,66,28,11,24.287714005358048,153.97894360284766,7.34,Cotton,8.37
Tamil Nadu,117,70,29,26.248050085912407,165.5311663076555,6.7,Maize,9.93
Punjab,98,59,26,17.288856110119443,114.16685429463203,6.05,Wheat,7.11
Arunachal Pradesh,90,12,42,21.14363233325086,207.51580733515235,7.08,Sugarcane,10.14
Tamil Nadu,45,24,145,26.713873747299058,134.05570216171742,7.28,Maize,7.59
Tripura,61,57,76,24.89207466102977,225.0209479934425,5.53,Maize,10.46
Uttar Pradesh,100,57,36,27.08025164271428,148.7725075375209,5.63,Wheat,9.17
Meghalaya,105,54,146,28.796977410384827,137.3630075169619,8.12,Cotton,9.1
Sikkim,38,98,107,28.67937632806851,152.61845580256227,5.7,Sugarcane,8.21
Mizoram,99,14,134,24.83432929442672,128.99224668882476,8.23,Rice,8.33
West Bengal,104,29,72,29.430394154311863,246.1993688657216,8.18,Rice,12.41
Uttar Pradesh,75,80,17,29.990299820787914,73.34642481821007,5.84,Wheat,6.7
Chhattisgarh,119,95,123,31.30012412406605,180.35990282316675,6.99,Sugarcane,10.92
Meghalaya,51,47,100,27.858719158752496,234.36369641780288,7.38,Rice,10.84
Kerala,25,30,11,30.95978835834363,317.0645155600939,6.56,Rice,13.11
Kerala,100,34,127,33.26188607334397,280.1615284639017,6.13,Rice,13.73
Rajasthan,60,57,112,23.102644467138514,102.94681054145718,7.89,Maize,6.6
Andhra Pradesh,32,72,60,25.797195674174443,78.7112190153459,7.36,Maize,5.58
Himachal Pradesh,78,20,91,29.412558619093993,83.330234379192,6.54,Sugarcane,7.0
Uttarakhand,64,31,124,31.42908090500949,229.53084868189953,6.32,Rice,11.31
Assam,87,75,15,27.97477460376701,303.8990011375589,5.79,Rice,13.65
Rajasthan,77,47,92,32.105960265860894,142.90493664883388,8.28,Wheat,9.04
Madhya Pradesh,56,76,144,28.024510449087582,182.4506654476603,5.78,Wheat,9.4
Uttarakhand,57,96,43,31.23134714954099,191.69292898185122,6.66,Cotton,10.01
Telangana,92,23,134,31.070784083824762,114.54051819214524,6.77,Maize,8.38
Meghalaya,96,33,100,31.713295430274837,201.69205616634537,7.33,Rice,11.14
Haryana,98,28,49,22.01702294833537,79.59201238959275,5.84,Wheat,6.55
Chhattisgarh,96,87,14,20.413965151499347,173.69456767017715,6.85,Maize,9.17
Uttar Pradesh,113,40,119,27.165824894304848,120.09286114784237,6.51,Wheat,8.58
Maharashtra,20,20,67,36.02183648611151,32.673214764171384,5.82,Cotton,4.98
Nagaland,87,72,98,25.726498684991142,126.09832913808478,6.91,Sugarcane,8.1
Sikkim,20,43,44,22.337633041130253,197.08370963511993,6.26,Rice,8.55
Punjab,64,59,23,17.748103081969706,90.79988210744712,8.08,Wheat,5.78
Rajasthan,69,87,77,21.2124214515994,65.87575675599943,8.04,Sugarcane,5.48
West Bengal,54,75,122,28.326353106956702,327.3457073922592,8.14,Rice,13.73
Meghalaya,78,39,49,28.35475848328442,95.7250023579227,7.29,Sugarcane,7.27
Nagaland,36,54,25,27.751286955336866,212.65039986402263,7.59,Rice,9.87
Tamil Nadu,113,21,61,30.078802493804805,77.19928696941533,7.96,Maize,7.58
Tamil Nadu,104,89,122,30.065451257677804,189.33362667609453,7.05,Maize,10.77
Haryana,47,37,85,27.74807103751144,69.74010430155656,8.28,Wheat,5.81
Himachal Pradesh,82,10,136,29.50257670237034,95.39494449643286,8.22,Rice,7.45
Goa,23,27,66,34.89571252994213,162.09772476867568,6.75,Cotton,8.81
Arunachal Pradesh,120,11,76,33.21316520021516,241.80035154955922,6.92,Sugarcane,12.98
Maharashtra,96,37,108,27.78679859430885,95.15395798578608,7.5,Cotton,7.55
Meghalaya,83,97,95,24.975771725339555,115.52893308936001,6.36,Maize,7.62
Kerala,33,62,61,26.77678507286748,253.36504303987277,7.76,Rice,10.94
Arunachal Pradesh,48,70,123,22.049445220797644,212.44895162114187,7.87,Cotton,9.54
Meghalaya,52,87,13,27.765631476503078,212.9111947515452,7.93,Maize,10.2
Rajasthan,26,12,37,25.249250009434036,126.11912599797938,7.65,Maize,6.83
Meghalaya,108,88,127,31.569332483111236,186.11137360342786,8.23,Sugarcane,10.9
Himachal Pradesh,59,33,12,34.01041100599876,161.73307600025822,5.93,Cotton,9.43
Arunachal Pradesh,71,86,82,29.120622219000694,152.7234542112368,7.55,Maize,8.91
Madhya Pradesh,109,91,49,21.335685415732716,79.25277604796122,7.33,Rice,6.69
Bihar,100,28,34,31.132113206277957,89.47060265214705,6.93,Sugarcane,7.8
Rajasthan,61,55,26,21.202171937501355,144.56978017696292,7.36,Wheat,7.68
Andhra Pradesh,94,74,140,31.439175875026372,55.24487958295976,6.26,Maize,6.68
Uttarakhand,76,11,14,27.502785608356213,191.60154554029424,6.81,Rice,10.02
Arunachal Pradesh,115,20,138,27.800844225692252,167.95441463508746,6.8,Wheat,10.12
Arunachal Pradesh,76,57,80,28.20890961614741,91.15960787798878,6.26,Maize,7.08
Madhya Pradesh,80,32,109,34.74970768439693,97.83291647724238,7.69,Sugarcane,8.01
Karnataka,46,86,11,25.91977585471935,196.94839084202994,8.37,Maize,9.42
Jharkhand,72,94,82,27.26793702068924,139.76584149524786,7.0,Maize,8.36
Punjab,110,43,36,21.696204643998808,53.30849735861393,6.64,Wheat,5.97
Punjab,116,48,67,16.180112258286222,72.16679903002915,7.63,Wheat,6.1
Madhya Pradesh,58,60,129,27.70962281128527,169.6707560487066,6.14,Rice,9.02
Uttarakhand,56,81,145,30.780871666846075,191.49939156599822,6.75,Cotton,9.94
West Bengal,82,62,91,33.274544927152135,316.46601295768687,8.37,Rice,14.46
Andhra Pradesh,111,91,75,25.366099091457613,155.28372156152165,7.5,Cotton,9.42
Bihar,86,96,45,32.88425437739377,158.51800056180605,8.05,Rice,9.76
Haryana,68,92,50,18.096656925660604,118.29740306989514,6.65,Wheat,6.72
Rajasthan,54,100,30,33.3614146491941,57.029215748524194,6.0,Sugarcane,6.13
Bihar,91,61,108,33.253134860585966,235.29582223617746,6.48,Cotton,12.2
Goa,85,92,54,33.4016043948524,199.45433023944895,7.97,Maize,11.02
Assam,53,61,88,34.58239078921965,309.3394465140882,5.53,Rice,13.8
Meghalaya,81,61,47,31.50327182130595,189.7754086635848,8.37,Sugarcane,10.46
Goa,30,70,98,32.95924721292863,113.08867358482972,6.05,Sugarcane,7.29
Rajasthan,30,78,15,27.743555704694757,194.52589456185956,6.81,Maize,9.21
Madhya Pradesh,85,36,122,28.437899400789494,50.74014912848446,6.9,Cotton,6.07
Goa,87,27,75,32.58300393813538,189.53453643632417,6.61,Wheat,10.68
Tamil Nadu,108,71,83,34.152951118207156,150.86461719420302,5.87,Maize,10.1
Bihar,94,83,34,31.889228924682087,145.8967383208647,7.47,Sugarcane,9.45
Chhattisgarh,92,58,72,22.6771636648377,91.61346615194479,8.38,Sugarcane,6.86
Telangana,78,49,111,27.929183615570228,94.2108514044459,6.68,Maize,7.18
Madhya Pradesh,112,17,143,26.2646344880016,89.37006137154684,8.1,Cotton,7.55
Tripura,41,56,81,34.89311296923016,138.44016272255772,6.67,Cotton,8.46
Assam,45,99,93,26.204864883285353,321.91450871608004,5.55,Rice,13.18
Goa,105,14,99,27.414586778185804,186.84620751787867,7.4,Maize,10.45
Nagaland,101,33,87,27.787376613904524,205.17130524122,6.11,Cotton,10.95
Maharashtra,107,57,149,32.38944306758198,104.17696902870259,6.79,Cotton,8.5
Arunachal Pradesh,42,87,78,27.160110746127998,224.94370738578036,6.82,Maize,10.3
Uttarakhand,73,48,143,30.77420553413578,143.37410174947576,6.78,Rice,8.84
Jharkhand,24,81,85,25.20426320154675,208.99292006878832,8.28,Sugarcane,9.27
Madhya Pradesh,119,13,67,32.084540167792895,129.6841275436876,7.38,Rice,9.48
Kerala,97,19,34,31.266929281343305,201.9432484774248,6.31,Rice,11.12
Uttar Pradesh,98,87,93,26.21469769006748,121.81353512949023,8.28,Wheat,8.24
Bihar,82,25,122,25.66190439109483,148.88179613461892,7.49,Wheat,8.67
Nagaland,99,33,60,22.837381128649547,80.908068691099,7.33,Sugarcane,6.69
Telangana,60,84,138,28.42119729666272,124.33202097401306,7.74,Maize,7.77
Sikkim,69,78,52,29.778802083172494,228.25998922706611,6.79,Wheat,11.21
Assam,97,89,64,25.19912734498118,348.21405437395697,6.47,Rice,14.91
Meghalaya,24,50,75,30.28949766945981,197.65033939045358,5.62,Rice,9.44
West Bengal,68,80,78,28.301760832640966,343.5026455357568,7.32,Rice,14.5
Rajasthan,71,64,72,22.098180310724246,105.59497522157312,8.0,Wheat,6.8
Mizoram,111,34,27,32.768838940042485,70.10897229034612,6.49,Wheat,7.6
Telangana,53,63,64,29.091094344111408,167.07909953372535,8.3,Maize,8.98
Goa,101,70,39,28.954856457323196,184.02252338017064,6.35,Wheat,10.44
Kerala,95,27,49,30.147915786102793,213.45966991578211,5.93,Rice,11.32
Uttarakhand,20,57,124,26.218108846067107,209.66792920894574,8.39,Rice,9.31
Tamil Nadu,40,46,114,31.49790066071151,190.72041995981513,5.96,Maize,9.67
Sikkim,27,67,71,25.875065474261373,228.76149196600025,6.32,Cotton,9.99
West Bengal,83,100,127,34.71358128266364,323.06752842354075,7.74,Rice,14.82
Chhattisgarh,57,43,61,33.82407582074547,249.8602123833506,6.9,Maize,12.02
Mizoram,114,59,142,28.367745149787375,87.31437988887473,7.93,Sugarcane,7.74
Telangana,97,12,75,28.604543801279334,142.00244306135482,5.86,Maize,9.06
Nagaland,108,60,31,29.04530534890207,182.71854141115875,7.2,Sugarcane,10.55
Himachal Pradesh,33,41,149,24.495544124193675,120.01521920950822,6.43,Sugarcane,6.71
Assam,103,53,149,29.353726013546556,281.00694237378275,8.3,Rice,13.43
Haryana,81,57,116,20.836729173697343,116.30856189359433,5.91,Wheat,7.19
West Bengal,69,46,74,33.85697436604007,314.48806057944495,7.23,Rice,14.2
Mizoram,78,26,68,30.76988582604025,187.62279527895691,6.88,Sugarcane,10.27
Chhattisgarh,58,72,65,23.201535929994677,162.73312630278124,5.55,Maize,8.36
Madhya Pradesh,56,38,97,29.68403621390288,192.82625620571946,8.05,Cotton,9.87
Manipur,88,86,33,29.80050175481614,107.3819561419773,6.24,Maize,7.96
Odisha,91,99,45,30.488137129627496,52.326478984147485,6.97,Sugarcane,6.44
Haryana,99,53,102,25.221949167981098,89.84633351864873,7.21,Wheat,7.2
Tripura,88,88,65,23.403354285413727,53.03075334151255,6.04,Sugarcane,5.69
Madhya Pradesh,83,85,149,33.52473477972665,184.6109169678948,8.23,Rice,10.55
Himachal Pradesh,76,53,72,23.601271283054427,236.64895111974275,6.43,Rice,10.98
Tamil Nadu,61,71,120,33.05209743416537,134.43347927590025,7.05,Maize,8.56
Uttarakhand,54,85,69,20.507816010651425,123.00604019069551,8.35,Wheat,6.82
Nagaland,102,29,123,21.43385745126918,197.24407077974243,6.17,Rice,10.1
Maharashtra,34,91,139,28.679157136331185,46.35276734636054,6.18,Cotton,4.94
Goa,104,60,44,34.75999505285597,205.31629272951537,6.07,Wheat,11.72
Sikkim,113,82,54,27.451542418972785,205.36744292305298,6.91,Wheat,11.17
Andhra Pradesh,30,83,28,30.80539498772047,215.84692020311218,7.34,Sugarcane,10.16
Karnataka,101,41,85,26.7858396865114,173.26027199338262,6.19,Maize,9.9
Manipur,74,90,27,34.69258233510737,155.36546859354667,6.45,Sugarcane,9.61
Assam,27,32,128,27.947748200898587,244.25262546170106,5.92,Rice,10.66
Andhra Pradesh,100,95,64,32.42140760835135,138.6735068854592,7.12,Maize,9.4
Maharashtra,56,38,18,30.760993359310163,83.67048123559516,6.17,Cotton,6.71
Maharashtra,89,68,13,35.9209755234914,62.2982165959799,7.57,Cotton,7.24
Karnataka,99,34,44,32.2863060183916,87.65966920152323,8.17,Maize,7.84
Mizoram,120,88,66,20.269619750816446,223.62833452727727,6.76,Maize,11.14
Andhra Pradesh,70,36,23,21.76956277544605,90.07262613568894,8.24,Wheat,6.28
Himachal Pradesh,34,39,92,21.95431097726647,109.6725930943208,6.65,Maize,6.17
Punjab,84,34,83,17.982974999365567,132.60664226297325,5.81,Wheat,7.46
Bihar,52,31,83,31.467111918042114,173.91061182010685,8.31,Rice,9.4
Manipur,77,23,121,21.635159363900712,209.0894937676403,8.33,Maize,9.98
Chhattisgarh,58,54,42,32.782204045590554,222.52349294118113,7.82,Rice,11.11
Kerala,104,54,19,30.0383077701026,340.73099681178235,8.32,Rice,15.31
Meghalaya,60,18,115,23.566683313618796,242.03425714328398,6.81,Cotton,10.82
West Bengal,92,78,63,32.80392581445006,235.44239473973283,6.25,Rice,12.18
Punjab,28,16,96,21.32954065453812,53.61875595490571,6.25,Wheat,4.3
Sikkim,117,32,78,29.943647474139638,141.90580332744787,5.84,Maize,9.59
Uttarakhand,101,72,122,28.816076374244197,230.72253902315342,8.03,Wheat,11.82
Mizoram,88,79,69,27.55729746430274,62.7415832955958,8.21,Wheat,6.4
Arunachal Pradesh,38,66,66,26.714940896705855,152.7790485553911,7.28,Cotton,8.01
Chhattisgarh,120,51,35,23.89905649118689,60.16632061575569,8.23,Cotton,6.59
Gujarat,86,30,18,31.901663836040573,106.81458891820165,6.57,Cotton,8.11
Punjab,81,65,54,20.836351918738803,132.91797094971983,7.46,Wheat,7.69
Karnataka,64,99,109,32.335674636276025,55.8341559584143,6.4,Maize,6.19
Haryana,99,74,134,20.48802880957487,147.61013098934848,6.83,Wheat,8.46
Tripura,80,36,126,28.063236970796083,81.8175443353147,8.08,Cotton,6.86
Haryana,69,78,127,15.036695685594555,50.56115179743027,7.1,Wheat,4.4
Sikkim,96,82,48,30.634314084356888,218.72425210009033,6.96,Cotton,11.55
Rajasthan,64,70,135,30.249616086481478,226.0317896275045,7.7,Rice,11.09
Madhya Pradesh,108,30,20,27.785669685962095,231.0529590995774,6.52,Sugarcane,11.87
Telangana,108,27,115,33.28690534880151,152.11655851703284,7.63,Maize,10.05
Mizoram,82,35,59,32.34235312727465,142.3359047348347,7.61,Maize,9.14
Assam,47,80,82,34.75897013497483,226.09765069283878,7.91,Rice,11.2
Madhya Pradesh,96,37,45,23.983253376451366,196.4339551969747,7.34,Rice,10.21
Punjab,63,39,31,16.157068165132223,73.81835893601017,7.49,Wheat,5.09
Gujarat,84,40,133,36.18831444667975,86.86400469497121,8.48,Cotton,7.9
Goa,28,83,86,34.86394062053511,127.8017083702953,7.92,Cotton,7.88
West Bengal,38,68,49,27.58438642811401,279.9246991455468,5.79,Rice,11.92
Haryana,34,74,74,16.962495878817812,119.8721553409721,5.96,Wheat,5.97
Haryana,105,83,37,22.44723215437302,50.07739446558806,6.74,Wheat,5.85
Maharashtra,33,58,11,27.12163738683273,117.85582878129267,7.1,Cotton,6.91
Gujarat,82,75,37,28.919754771405767,98.80851917671573,7.0,Cotton,7.5
Telangana,40,91,57,31.120043714280087,155.68883951128686,6.02,Maize,8.58
Jharkhand,37,41,139,28.723671192457672,207.6395635986979,8.32,Cotton,9.84
Tamil Nadu,22,87,95,33.76322240957596,110.50454619636436,7.09,Maize,7.13
Punjab,80,74,103,16.342253337927602,105.35101420636622,7.75,Wheat,6.39
Tamil Nadu,56,15,45,34.46551976508435,80.73741039227559,6.95,Maize,6.99
Rajasthan,94,50,27,31.72547106532768,186.49958822309753,7.5,Cotton,10.65
Chhattisgarh,79,60,22,25.077822606956065,68.90177454579911,5.59,Cotton,6.15
Gujarat,25,38,110,26.651412059357956,54.139268698701834,7.54,Cotton,4.79
Mizoram,119,48,24,30.139631587047752,189.54411925399143,8.25,Rice,11.08
Gujarat,111,18,146,32.18157870951837,31.45921273997649,7.38,Cotton,6.38
Tripura,41,43,75,34.7181259934001,127.16576815876843,6.85,Sugarcane,8.11
Telangana,93,79,36,26.76966581399416,89.95161304623699,6.75,Maize,7.24
Goa,56,50,61,24.639557894944915,104.96187599481692,7.15,Sugarcane,6.73
Madhya Pradesh,62,76,87,33.5207468243937,73.50040009775574,5.93,Sugarcane,6.8
Odisha,105,47,137,29.56769122470376,224.17925746928907,6.57,Maize,11.78
Arunachal Pradesh,60,49,42,22.79918740800661,152.94296212876182,6.19,Maize,8.07
Punjab,57,79,37,19.81827511396374,78.16457091358279,8.07,Wheat,5.47
Maharashtra,22,72,62,26.857661213673314,54.08513738348684,8.26,Cotton,4.75
West Bengal,98,19,97,27.758845473151617,294.52951315234,7.14,Rice,13.57
Haryana,60,60,40,19.252442282095,130.7687865806933,8.41,Wheat,7.05
Goa,53,77,88,33.28214915091762,228.64519162070494,7.55,Cotton,11.25
Uttarakhand,118,43,110,23.558563682519797,84.08748389839533,5.83,Rice,7.24
Maharashtra,80,44,26,31.115393765404374,38.41498887683457,5.57,Cotton,5.86
Manipur,81,16,121,28.495571234147974,184.21868877758075,5.75,Maize,10.0
